_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
66911f17946bfa8c47880851,Mochila,esporte e lazer,149.59,5.5496565393,2022-02/13,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47880852,Boneca bebê,brinquedos,50.82,2.9891380216,2022-02/13,João Souza,PI,1,cartao_credito,1,-6.6,-42.28
66911f17946bfa8c47880853,Bola de basquete,esporte e lazer,43.21,2.5895793191,2022-02/13,Mariana Ferreira,MT,5,cartao_credito,6,-12.64,-55.42
66911f17946bfa8c47880854,Poltrona,moveis,388.2,21.2015866628,2022-02/13,Mariana Ferreira,RN,5,cartao_credito,3,-5.81,-36.59
66911f17946bfa8c47880855,Geladeira,eletrodomesticos,3081.76,161.6788878882,2022-02/13,João Souza,TO,5,cartao_credito,3,-9.46,-48.26
66911f17946bfa8c47880856,Smart TV,eletronicos,2215.84,118.6738260093,2022-02/13,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47880857,Secadora de roupas,eletrodomesticos,1835.35,98.2579705514,2022-02/13,Thiago Silva,SP,1,cartao_credito,8,-22.19,-48.79
66911f17946bfa8c47880858,Secadora de roupas,eletrodomesticos,1787.09,95.688270737,2022-02/13,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
66911f17946bfa8c47880859,Jogo de panelas,utilidades domesticas,277.9,16.4501333169,2022-02/13,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
66911f17946bfa8c4788085a,Jogo de copos,utilidades domesticas,45.65,2.7138510751,2022-02/13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788085b,Iniciando em programação,livros,78.23,4.6966166777,2023-02/13,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c4788085c,Secadora de roupas,eletrodomesticos,1946.17,115.2737258386,2023-02/13,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c4788085d,Blocos de montar,brinquedos,55.07,3.4634163523,2023-02/13,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788085e,Bola de basquete,esporte e lazer,80.25,8.7531097874,2023-02/13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
66911f17946bfa8c4788085f,Celular ABXY,eletronicos,1176.23,70.4287600342,2023-02/13,Bianca Santos,RJ,5,cartao_credito,2,-22.25,-42.66
66911f17946bfa8c47880860,Fone de ouvido,eletronicos,114.92,6.6502487994,2023-02/13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47880861,Carrinho controle remoto,brinquedos,76.12,1.6376000667,2023-02/13,João Souza,PR,3,cartao_credito,2,-24.89,-51.55
66911f17946bfa8c47880862,Bicicleta,esporte e lazer,337.96,15.5797923463,2023-02/13,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
66911f17946bfa8c47880863,Violão,instrumentos musicais,439.4,23.6798540161,2023-02/13,Juliana Costa,RN,2,boleto,1,-5.81,-36.59
66911f17946bfa8c47880864,Dashboards com Power BI,livros,53.4,0.0,2023-02/13,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
66911f17946bfa8c4788086d,Dinossauro Rex,brinquedos,23.57,1.7861361171,2021-03/13,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788086e,Xadrez de madeira,brinquedos,36.07,0.0,2021-03/13,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
66911f17946bfa8c4788086f,Cubo mágico 8x8,brinquedos,13.9,0.0,2021-03/13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47880870,Kit banquetas,moveis,447.98,21.4380263617,2021-03/13,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c47880871,Mesa de jantar,moveis,205.02,8.5011372835,2021-03/13,Thiago Silva,RJ,3,boleto,1,-22.25,-42.66
66911f17946bfa8c47880872,Dashboards com Power BI,livros,48.41,0.0,2021-03/13,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
66911f17946bfa8c47880873,Blocos de montar,brinquedos,41.38,0.0,2021-03/13,Beatriz Moraes,PI,4,cartao_credito,4,-6.6,-42.28
66911f17946bfa8c47880874,Micro-ondas,eletrodomesticos,602.41,35.2403365303,2021-03/13,Bianca Santos,CE,5,cupom,1,-5.2,-39.53
66911f17946bfa8c47880875,Modelagem preditiva,livros,98.22,2.814358581,2022-03/13,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47880876,Kit banquetas,moveis,376.24,23.197464441,2022-03/13,Bianca Santos,RJ,3,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c47880877,Headset,eletronicos,111.01,3.4953876035,2022-03/13,Bianca Santos,SC,5,cartao_credito,2,-27.45,-50.95
66911f17946bfa8c47880878,Carrinho controle remoto,brinquedos,93.95,2.5869939269,2022-03/13,Thiago Silva,PR,3,boleto,1,-24.89,-51.55
66911f17946bfa8c47880879,Bateria,instrumentos musicais,848.46,45.8649546404,2022-03/13,Thiago Silva,ES,5,cartao_credito,6,-19.19,-40.34
66911f17946bfa8c4788087a,Mesa de jantar,moveis,267.6,11.8333340176,2022-03/13,Isabella Pereira,RO,5,cartao_credito,5,-10.83,-63.34
66911f17946bfa8c4788087b,Blocos de montar,brinquedos,56.52,0.0,2022-03/13,Lucas Oliveira,SP,3,boleto,1,-22.19,-48.79
66911f17946bfa8c4788087c,Modelagem preditiva,livros,68.43,1.2281307013,2022-03/13,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788087d,Smart TV,eletronicos,1708.94,97.2378492052,2022-03/13,Thiago Silva,RJ,2,cartao_credito,5,-22.25,-42.66
66911f17946bfa8c4788087e,TV Led UHD 4K,eletronicos,3646.25,194.4406199202,2023-03/13,Pedro Gomes,GO,3,boleto,1,-15.98,-49.86
66911f17946bfa8c4788087f,Bola de basquete,esporte e lazer,44.26,0.0,2023-03/13,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c47880880,Bateria,instrumentos musicais,703.41,37.7375922675,2023-03/13,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c47880881,Impressora,eletronicos,433.37,20.6600878145,2023-03/13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c47880882,Lavadora de roupas,eletrodomesticos,1908.18,99.1892834906,2023-03/13,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c47880883,Jogo de copos,utilidades domesticas,34.14,0.0,2023-03/13,Mariana Ferreira,PA,5,cartao_credito,8,-3.79,-52.48
66911f17946bfa8c47880884,Dinossauro Rex,brinquedos,20.9,2.0012772994,2023-03/13,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
66911f17946bfa8c47880885,Jogo de tabuleiro,brinquedos,344.8,19.046574853,2023-03/13,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
66911f17946bfa8c47880886,Violão,instrumentos musicais,288.1,12.9248973453,2023-03/13,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47880887,Corda de pular,esporte e lazer,33.84,0.0,2023-03/13,Bruno Rodrigues,PR,5,cartao_credito,5,-24.89,-51.55
66911f17946bfa8c47880888,Smart TV,eletronicos,2139.37,114.8034315864,2023-03/13,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
66911f17946bfa8c47880889,Assistente virtual,eletronicos,346.81,16.0510282219,2023-03/13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c47880892,Jogo de panelas,utilidades domesticas,110.76,6.4287413143,2021-04/13,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
66911f17946bfa8c47880893,Kit banquetas,moveis,410.73,22.3964018479,2021-04/13,Camila Ribeiro,SC,1,cartao_credito,2,-27.45,-50.95
66911f17946bfa8c47880894,Cama king,moveis,618.54,30.5198332484,2021-04/13,Isabella Pereira,PE,5,cartao_credito,2,-8.38,-37.86
66911f17946bfa8c47880895,Poltrona,moveis,341.92,15.790650433,2021-04/13,Bruno Rodrigues,ES,5,cartao_credito,10,-19.19,-40.34
66911f17946bfa8c47880896,Xadrez de madeira,brinquedos,40.4,0.0,2021-04/13,Rafael Costa,PE,5,cartao_credito,6,-8.38,-37.86
66911f17946bfa8c47880897,Cama box,moveis,546.43,26.6801926844,2021-04/13,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c47880898,Smart TV,eletronicos,2467.6,131.9233809882,2021-04/13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c47880899,Lava louças,eletrodomesticos,1765.66,91.6005222483,2021-04/13,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c4788089a,Cubo mágico 8x8,brinquedos,17.59,1.2253913944,2022-04/13,Mariana Ferreira,MG,1,cartao_credito,2,-18.1,-44.38
66911f17946bfa8c4788089b,Copo térmico,esporte e lazer,86.9,5.1534285593,2022-04/13,Felipe Santos,MG,4,cartao_credito,4,-18.1,-44.38
66911f17946bfa8c4788089c,Headset,eletronicos,274.28,12.1890239214,2022-04/13,Larissa Alves,MG,5,cartao_credito,8,-18.1,-44.38
66911f17946bfa8c4788089d,Mesa de jantar,moveis,422.23,22.7712540739,2022-04/13,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
66911f17946bfa8c4788089e,Lava louças,eletrodomesticos,1505.5,80.6944503734,2022-04/13,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
66911f17946bfa8c4788089f,Jogo de tabuleiro,brinquedos,290.18,15.7343379301,2022-04/13,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
66911f17946bfa8c478808a0,Bola de vôlei,esporte e lazer,77.19,1.6945743477,2022-04/13,Camila Ribeiro,RJ,5,cartao_credito,3,-22.25,-42.66
66911f17946bfa8c478808a1,Celular Plus X42,eletronicos,3176.17,169.4046232072,2022-04/13,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478808a2,Guarda roupas,moveis,699.75,34.8440214359,2022-04/13,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
66911f17946bfa8c478808aa,Celular Plus X42,eletronicos,1934.39,103.888863249,2021-05/13,Pedro Gomes,SC,1,cartao_credito,10,-27.45,-50.95
66911f17946bfa8c478808ab,Bicicleta,esporte e lazer,560.87,27.449079243,2021-05/13,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
66911f17946bfa8c478808ac,Blocos de montar,brinquedos,35.57,0.0,2021-05/13,João Souza,SP,1,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478808ad,Boneca bebê,brinquedos,55.68,3.4910574816,2021-05/13,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
66911f17946bfa8c478808ae,Blocos de montar,brinquedos,32.94,2.2850604283,2021-05/13,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478808af,Lava louças,eletrodomesticos,1503.3,80.3349792789,2021-05/13,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c478808b0,Celular Plus X42,eletronicos,3314.85,174.0902291594,2021-05/13,Rafael Costa,PI,5,cartao_credito,3,-6.6,-42.28
66911f17946bfa8c478808b1,Cubo mágico 8x8,brinquedos,11.92,7.014318505,2021-05/13,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
66911f17946bfa8c478808b2,Geladeira,eletrodomesticos,2239.38,122.4040643637,2021-05/13,Bruno Rodrigues,RJ,3,cartao_credito,5,-22.25,-42.66
66911f17946bfa8c478808b3,Corda de pular,esporte e lazer,17.56,0.0,2022-05/13,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
66911f17946bfa8c478808b4,Blocos de montar,brinquedos,50.41,3.2152853715,2022-05/13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478808b5,Pandeiro,instrumentos musicais,56.93,3.5624557567,2022-05/13,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
66911f17946bfa8c478808b6,Celular ABXY,eletronicos,1362.37,72.8252298498,2022-05/13,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c478808b7,Bola de basquete,esporte e lazer,37.65,2.6917613842,2022-05/13,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478808b8,Tablet ABXY,eletronicos,2260.98,117.9748221258,2022-05/13,Felipe Santos,PB,4,boleto,1,-7.28,-36.72
66911f17946bfa8c478808b9,Assistente virtual,eletronicos,166.75,9.1620617574,2022-05/13,Isabella Pereira,RJ,3,cartao_credito,8,-22.25,-42.66
66911f17946bfa8c478808ba,Cômoda,moveis,401.22,21.8900229578,2022-05/13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
66911f17946bfa8c478808bd,Guarda roupas,moveis,657.9,35.9196109462,2021-06/13,Pedro Gomes,ES,5,cartao_credito,6,-19.19,-40.34
66911f17946bfa8c478808be,Celular Plus X42,eletronicos,2487.57,130.0400579516,2021-06/13,Rafael Costa,MS,5,cartao_credito,6,-20.51,-54.54
66911f17946bfa8c478808bf,Jogo de copos,utilidades domesticas,49.22,3.3078290769,2021-06/13,Larissa Alves,GO,5,boleto,1,-15.98,-49.86
66911f17946bfa8c478808c0,Bola de basquete,esporte e lazer,86.79,10.8632417873,2021-06/13,Felipe Santos,BA,4,cartao_credito,1,-13.29,-41.71
66911f17946bfa8c478808c1,Copo térmico,esporte e lazer,72.76,7.0380674313,2021-06/13,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
66911f17946bfa8c478808c2,Mesa de centro,moveis,295.35,13.3109380344,2021-06/13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478808c3,Dashboards com Power BI,livros,43.94,8.5816081974,2021-06/13,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478808c4,Xadrez de madeira,brinquedos,28.97,2.0688303361,2021-06/13,Bianca Santos,ES,5,cartao_credito,1,-19.19,-40.34
66911f17946bfa8c478808c5,Carrinho controle remoto,brinquedos,84.71,2.0949917245,2021-06/13,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
66911f17946bfa8c478808c6,TV Led UHD 4K,eletronicos,2999.21,157.2833487319,2021-06/13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
66911f17946bfa8c478808c7,Assistente virtual,eletronicos,338.83,18.3304549748,2021-06/13,Pedro Gomes,PA,5,boleto,1,-3.79,-52.48
66911f17946bfa8c478808c8,Iniciando em programação,livros,89.83,5.6715924301,2021-06/13,Lucas Oliveira,RJ,5,boleto,1,-22.25,-42.66
66911f17946bfa8c478808c9,Smart TV,eletronicos,2438.43,130.3701662433,2022-06/13,Camila Ribeiro,RS,3,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c478808ca,Iniciando em programação,livros,59.3,0.0,2022-06/13,Bruno Rodrigues,RS,5,cartao_credito,4,-30.17,-53.5
66911f17946bfa8c478808cb,Lava louças,eletrodomesticos,1750.68,93.5015691565,2022-06/13,Beatriz Moraes,SP,1,boleto,1,-22.19,-48.79
66911f17946bfa8c478808cc,Cubo mágico 8x8,brinquedos,11.68,0.0,2022-06/13,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
66911f17946bfa8c478808cd,TV Led UHD 4K,eletronicos,3712.69,198.3765853802,2022-06/13,Camila Ribeiro,MG,5,cartao_credito,3,-18.1,-44.38
66911f17946bfa8c478808ce,Cubo mágico 8x8,brinquedos,27.64,7.7136822343,2022-06/13,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478808cf,Faqueiro,utilidades domesticas,46.72,0.0,2022-06/13,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
66911f17946bfa8c478808d7,Bicicleta,esporte e lazer,859.71,46.060097054,2021-07/13,Pedro Gomes,SP,5,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c478808d8,Guarda roupas,moveis,600.99,33.6537038317,2021-07/13,Pedro Gomes,MG,2,cartao_credito,5,-18.1,-44.38
66911f17946bfa8c478808d9,Panela de pressão,utilidades domesticas,123.93,4.1833387349,2021-07/13,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478808da,Cubo mágico 8x8,brinquedos,12.41,0.0,2022-07/13,Isabella Pereira,RJ,2,cartao_credito,10,-22.25,-42.66
66911f17946bfa8c478808db,Cama box,moveis,652.74,35.2875458197,2022-07/13,Thiago Silva,SP,1,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478808dc,Violão,instrumentos musicais,584.52,28.7083705943,2022-07/13,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c478808dd,Bola de basquete,esporte e lazer,64.15,3.946899036,2022-07/13,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
66911f17946bfa8c478808de,Jogo de tabuleiro,brinquedos,279.58,15.8266417426,2022-07/13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
66911f17946bfa8c478808df,Mochila,esporte e lazer,126.0,7.2402254663,2022-07/13,Felipe Santos,RJ,1,cartao_credito,4,-22.25,-42.66
66911f17946bfa8c478808e0,Kit banquetas,moveis,333.54,15.3444406434,2022-07/13,Rafael Costa,RJ,3,boleto,1,-22.25,-42.66
66911f17946bfa8c478808e8,Blocos de montar,brinquedos,47.49,8.9083139961,2021-08/13,Lucas Oliveira,RJ,5,cartao_credito,7,-22.25,-42.66
66911f17946bfa8c478808e9,Jogo de copos,utilidades domesticas,55.98,3.5118711147,2021-08/13,Mariana Ferreira,MG,3,cartao_credito,1,-18.1,-44.38
66911f17946bfa8c478808ea,Celular ABXY,eletronicos,1733.71,93.713957147,2021-08/13,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
66911f17946bfa8c478808eb,Guitarra,instrumentos musicais,1202.06,64.5371832434,2021-08/13,Rafael Costa,PE,4,cartao_credito,4,-8.38,-37.86
66911f17946bfa8c478808ec,Kit banquetas,moveis,335.52,18.1542074326,2021-08/13,Beatriz Moraes,DF,2,cartao_credito,3,-15.83,-47.86
66911f17946bfa8c478808ed,Dashboards com Power BI,livros,55.41,0.0,2021-08/13,Pedro Gomes,SP,3,cupom,1,-22.19,-48.79
66911f17946bfa8c478808ee,Cômoda,moveis,377.46,20.6297139731,2021-08/13,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
66911f17946bfa8c478808ef,Mochila,esporte e lazer,121.46,6.9984841244,2021-08/13,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c478808f0,Modelagem preditiva,livros,69.9,4.0050906213,2022-08/13,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
66911f17946bfa8c478808f1,Geladeira,eletrodomesticos,1974.39,105.4134536465,2022-08/13,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
66911f17946bfa8c478808f2,Cama king,moveis,1290.54,75.0969868999,2022-08/13,Juliana Costa,RJ,1,cupom,1,-22.25,-42.66
66911f17946bfa8c478808f3,Mesa de jantar,moveis,322.02,18.086444066,2022-08/13,Camila Ribeiro,RJ,3,cartao_credito,3,-22.25,-42.66
66911f17946bfa8c478808f4,Smartwatch,eletronicos,284.25,15.6665618864,2022-08/13,Beatriz Moraes,RJ,3,cupom,1,-22.25,-42.66
66911f17946bfa8c478808f5,Bola de vôlei,esporte e lazer,59.54,3.8573380302,2022-08/13,João Souza,GO,3,cartao_credito,1,-15.98,-49.86
66911f17946bfa8c478808f6,Headset,eletronicos,81.83,5.0442134729,2022-08/13,Rafael Costa,RS,5,cartao_credito,1,-30.17,-53.5
66911f17946bfa8c478808f7,Secadora de roupas,eletrodomesticos,1318.52,67.7916624259,2022-08/13,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c478808fc,Cubo mágico 8x8,brinquedos,27.68,0.0,2021-09/13,Thiago Silva,SC,5,cartao_credito,7,-27.45,-50.95
66911f17946bfa8c478808fd,Impressora,eletronicos,491.99,26.4801133042,2021-09/13,Felipe Santos,PR,5,cartao_credito,1,-24.89,-51.55
66911f17946bfa8c478808fe,Bola de vôlei,esporte e lazer,68.85,4.6059032036,2021-09/13,Larissa Alves,PA,5,cartao_credito,4,-3.79,-52.48
66911f17946bfa8c478808ff,Celular ABXY,eletronicos,1371.06,70.5892593644,2021-09/13,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c47880900,Secadora de roupas,eletrodomesticos,1521.34,81.8951933701,2021-09/13,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c47880901,Jogo de panelas,utilidades domesticas,280.71,15.4732280005,2021-09/13,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
66911f17946bfa8c47880902,Copo térmico,esporte e lazer,57.18,3.570927969,2021-09/13,Bianca Santos,PR,3,cartao_credito,2,-24.89,-51.55
66911f17946bfa8c47880903,Poltrona,moveis,264.48,11.6672034038,2021-09/13,João Souza,RJ,4,boleto,1,-22.25,-42.66
66911f17946bfa8c47880904,Cubo mágico 8x8,brinquedos,21.38,2.0268358553,2021-09/13,Camila Ribeiro,MT,5,cartao_credito,10,-12.64,-55.42
66911f17946bfa8c47880905,Violão,instrumentos musicais,363.08,20.2213328838,2022-09/13,Pedro Gomes,BA,1,cartao_credito,4,-13.29,-41.71
66911f17946bfa8c47880906,Dinossauro Rex,brinquedos,21.64,7.3942002848,2022-09/13,Thiago Silva,MG,1,cartao_credito,6,-18.1,-44.38
66911f17946bfa8c47880907,Cama box,moveis,445.51,21.3065062925,2022-09/13,Rafael Costa,MG,3,cartao_credito,2,-18.1,-44.38
66911f17946bfa8c47880908,Boneca bebê,brinquedos,70.34,1.3298324553,2022-09/13,Thiago Silva,SC,1,cartao_credito,1,-27.45,-50.95
66911f17946bfa8c47880909,Geladeira,eletrodomesticos,3314.11,182.7083227059,2022-09/13,Lucas Oliveira,PI,5,cartao_credito,2,-6.6,-42.28
66911f17946bfa8c4788090a,Jogo de panelas,utilidades domesticas,153.17,8.6869462279,2022-09/13,Bianca Santos,SP,3,boleto,1,-22.19,-48.79
66911f17946bfa8c4788090b,Mesa de centro,moveis,277.78,12.375388392,2022-09/13,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c4788090c,Bateria,instrumentos musicais,1215.5,65.2479832748,2022-09/13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788090d,Jogo de tabuleiro,brinquedos,203.95,11.7995717682,2022-09/13,Rafael Costa,GO,4,cartao_credito,10,-15.98,-49.86
66911f17946bfa8c4788090e,Sofá retrátil,moveis,858.22,43.2820721942,2022-09/13,Larissa Alves,MG,3,cartao_credito,3,-18.1,-44.38
66911f17946bfa8c4788090f,Mesa de centro,moveis,160.67,10.207988492,2022-09/13,Mariana Ferreira,SC,5,cartao_credito,10,-27.45,-50.95
66911f17946bfa8c4788091a,Bola de basquete,esporte e lazer,48.83,2.8831765084,2021-10/13,Bianca Santos,MA,1,cartao_credito,2,-5.42,-45.44
66911f17946bfa8c4788091b,Headset,eletronicos,197.77,11.419072703,2021-10/13,Felipe Santos,PB,5,cartao_credito,10,-7.28,-36.72
66911f17946bfa8c4788091c,Fogão,eletrodomesticos,1009.7,58.2435261266,2021-10/13,Larissa Alves,SP,3,cartao_credito,4,-22.19,-48.79
66911f17946bfa8c4788091d,Celular Plus X42,eletronicos,2424.54,129.9878761799,2021-10/13,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
66911f17946bfa8c4788091e,Mesa de centro,moveis,249.4,22.3741860691,2021-10/13,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
66911f17946bfa8c4788091f,Jogo de copos,utilidades domesticas,43.16,0.0,2021-10/13,Bruno Rodrigues,SP,5,cartao_credito,8,-22.19,-48.79
66911f17946bfa8c47880920,Corda de pular,esporte e lazer,18.56,1.6752763146,2021-10/13,Mariana Ferreira,PR,4,cupom,1,-24.89,-51.55
66911f17946bfa8c47880921,Kit banquetas,moveis,445.18,23.9876216276,2022-10/13,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
66911f17946bfa8c47880922,Assistente virtual,eletronicos,267.11,15.1112191003,2022-10/13,Bianca Santos,SP,5,cartao_credito,6,-22.19,-48.79
66911f17946bfa8c47880923,Modelagem preditiva,livros,74.5,1.5513399403,2022-10/13,Larissa Alves,SE,3,cartao_credito,4,-10.57,-37.45
66911f17946bfa8c47880924,Panela de pressão,utilidades domesticas,126.03,4.2951574173,2022-10/13,Larissa Alves,MT,3,boleto,1,-12.64,-55.42
66911f17946bfa8c47880925,Corda de pular,esporte e lazer,32.95,10.8488747381,2022-10/13,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
66911f17946bfa8c47880926,Jogo de copos,utilidades domesticas,41.2,3.0821912288,2022-10/13,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
66911f17946bfa8c47880927,Cama king,moveis,701.25,34.9238919233,2022-10/13,Thiago Silva,MG,5,cartao_credito,10,-18.1,-44.38
66911f17946bfa8c47880928,Cama king,moveis,1068.33,54.4697975985,2022-10/13,Felipe Santos,PR,1,cartao_credito,10,-24.89,-51.55
66911f17946bfa8c4788093a,Guarda roupas,moveis,679.61,36.475964771,2021-11/13,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
66911f17946bfa8c4788093b,Cadeira de escritório,moveis,594.66,38.0434703878,2021-11/13,Lucas Oliveira,SP,3,boleto,1,-22.19,-48.79
66911f17946bfa8c4788093c,Cubo mágico 8x8,brinquedos,23.65,2.1477065262,2021-11/13,Camila Ribeiro,SP,1,boleto,1,-22.19,-48.79
66911f17946bfa8c4788093d,Violão,instrumentos musicais,529.18,25.7616820793,2021-11/13,Thiago Silva,MG,3,cupom,1,-18.1,-44.38
66911f17946bfa8c4788093e,Iniciando em programação,livros,74.01,7.1046261708,2021-11/13,Juliana Costa,MA,4,cartao_credito,1,-5.42,-45.44
